**** Job starts ****
Fri Oct 27 13:49:57 EDT 2017
**** JHPCE info ****
User: lcollado
Job id: 3244486
Job name: atacFullCov
Hostname: compute-050
Task id: 
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
2017-10-27 13:50:35 fullCoverage: processing chromosome chr21
2017-10-27 13:50:36 loadCoverage: finding chromosome lengths
2017-10-27 16:16:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus6.final.bam
2017-10-27 16:16:33 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus7.final.bam
2017-10-27 16:16:55 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus8.final.bam
2017-10-27 16:17:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus9.final.bam
2017-10-27 16:17:18 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus10.final.bam
2017-10-27 16:17:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus11.final.bam
2017-10-27 16:18:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus12.final.bam
2017-10-27 16:18:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus13.final.bam
2017-10-27 16:19:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus14.final.bam
2017-10-27 16:19:48 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus15.final.bam
2017-10-27 16:20:22 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus16.final.bam
2017-10-27 16:20:57 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus18.final.bam
2017-10-27 16:21:29 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus19.final.bam
2017-10-27 16:21:43 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus1.final.bam
2017-10-27 16:21:56 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus20.final.bam
2017-10-27 16:22:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus21.final.bam
2017-10-27 16:22:44 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus23.final.bam
2017-10-27 16:23:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus24.final.bam
2017-10-27 16:23:32 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus25.final.bam
2017-10-27 16:24:03 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus26.final.bam
2017-10-27 16:24:44 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus27.final.bam
2017-10-27 16:25:17 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus2.final.bam
2017-10-27 16:26:03 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus30.final.bam
2017-10-27 16:26:34 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus3.final.bam
2017-10-27 16:26:57 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus4.final.bam
2017-10-27 16:27:03 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus5.final.bam
2017-10-27 16:27:12 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus6.final.bam
2017-10-27 16:27:47 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus7.final.bam
2017-10-27 16:28:17 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus8.final.bam
2017-10-27 16:30:04 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus9.final.bam
2017-10-27 16:32:27 loadCoverage: applying the cutoff to the merged data
2017-10-27 16:32:29 filterData: originally there were 180915260 rows, now there are 180915260 rows. Meaning that 0 percent was filtered.
[1] "Reproducibility information:"
[1] "2017-10-27 21:14:30 EDT"
     user    system   elapsed 
10985.935  7122.358 26673.137 
Error: could not find function "session_info"
Execution halted
**** Job ends ****
Fri Oct 27 21:14:38 EDT 2017


## Added session info manually after loading devtools
Session info ----------------------------------------------------------------------------------------------------------
 setting  value
 version  R version 3.3.3 Patched (2017-03-15 r72696)
 system   x86_64, linux-gnu
 ui       X11
 language (EN)
 collate  en_US.UTF-8
 tz       <NA>
 date     2017-10-27

Packages --------------------------------------------------------------------------------------------------------------
 package              * version  date       source
 acepack                1.4.1    2016-10-29 CRAN (R 3.3.1)
 AnnotationDbi          1.36.2   2017-02-07 Bioconductor
 backports              1.1.1    2017-09-25 CRAN (R 3.3.3)
 base                 * 3.3.3    2017-05-18 local
 base64enc              0.1-3    2015-07-28 CRAN (R 3.3.0)
 Biobase                2.34.0   2016-10-20 Bioconductor
 BiocGenerics           0.20.0   2017-06-05 Bioconductor
 BiocParallel           1.8.2    2017-04-28 cran (@1.8.2)
 biomaRt                2.30.0   2016-12-06 Bioconductor
 Biostrings             2.42.1   2016-12-06 Bioconductor
 bit                    1.1-12   2014-04-09 CRAN (R 3.3.0)
 bit64                  0.9-7    2017-05-08 CRAN (R 3.3.3)
 bitops                 1.0-6    2013-08-17 CRAN (R 3.3.0)
 blob                   1.1.0    2017-06-17 CRAN (R 3.3.3)
 BSgenome               1.42.0   2016-11-18 Bioconductor
 bumphunter             1.14.0   2017-06-05 Bioconductor
 checkmate              1.8.4    2017-09-25 CRAN (R 3.3.3)
 cluster                2.0.5    2016-10-08 CRAN (R 3.3.3)
 codetools              0.2-15   2016-10-05 CRAN (R 3.3.3)
 colorout             * 1.1-2    2016-07-22 Github (jalvesaq/colorout@6d84420)
 colorspace             1.3-2    2016-12-14 CRAN (R 3.3.1)
 data.table             1.10.4   2017-02-01 CRAN (R 3.3.1)
 datasets             * 3.3.3    2017-05-18 local
 DBI                    0.7      2017-06-18 CRAN (R 3.3.3)
 derfinder            * 1.8.5    2017-06-05 Bioconductor
 derfinderHelper        1.8.1    2017-03-09 Bioconductor
 devtools             * 1.13.3   2017-08-02 CRAN (R 3.3.3)
 digest                 0.6.12   2017-01-27 CRAN (R 3.3.1)
 doRNG                  1.6.6    2017-04-10 CRAN (R 3.3.1)
 foreach                1.4.3    2015-10-13 CRAN (R 3.3.0)
 foreign                0.8-67   2016-09-13 CRAN (R 3.3.3)
 Formula                1.2-2    2017-07-10 CRAN (R 3.3.3)
 GenomeInfoDb           1.10.3   2017-02-14 Bioconductor
 GenomicAlignments      1.10.1   2017-03-21 Bioconductor
 GenomicFeatures        1.26.4   2017-06-05 Bioconductor
 GenomicFiles           1.10.3   2016-11-18 Bioconductor
 GenomicRanges          1.26.4   2017-06-05 Bioconductor
 ggplot2                2.2.1    2016-12-30 CRAN (R 3.3.1)
 graphics             * 3.3.3    2017-05-18 local
 grDevices            * 3.3.3    2017-05-18 local
 grid                   3.3.3    2017-05-18 local
 gridExtra              2.3      2017-09-09 CRAN (R 3.3.3)
 gtable                 0.2.0    2016-02-26 CRAN (R 3.3.0)
 Hmisc                  4.0-3    2017-05-02 CRAN (R 3.3.1)
 htmlTable              1.9      2017-01-26 CRAN (R 3.3.1)
 htmltools              0.3.6    2017-04-28 CRAN (R 3.3.1)
 htmlwidgets            0.9      2017-07-10 CRAN (R 3.3.3)
 IRanges                2.8.2    2017-06-05 Bioconductor
 iterators              1.0.8    2015-10-13 CRAN (R 3.3.0)
 knitr                  1.17     2017-08-10 CRAN (R 3.3.3)
 lattice                0.20-34  2016-09-06 CRAN (R 3.3.3)
 latticeExtra           0.6-28   2016-02-09 CRAN (R 3.3.0)
 lazyeval               0.2.0    2016-06-12 CRAN (R 3.3.1)
 locfit                 1.5-9.1  2013-04-20 CRAN (R 3.3.0)
 magrittr               1.5      2014-11-22 CRAN (R 3.3.1)
 Matrix                 1.2-8    2017-01-20 CRAN (R 3.3.3)
 matrixStats            0.52.2   2017-04-14 CRAN (R 3.3.1)
 memoise                1.1.0    2017-04-21 CRAN (R 3.3.1)
 methods              * 3.3.3    2017-05-18 local
 munsell                0.4.3    2016-02-13 CRAN (R 3.3.0)
 nnet                   7.3-12   2016-02-02 CRAN (R 3.3.3)
 parallel               3.3.3    2017-05-18 local
 pkgmaker               0.22     2014-05-14 CRAN (R 3.3.0)
 plyr                   1.8.4    2016-06-08 CRAN (R 3.3.1)
 qvalue                 2.6.0    2016-11-17 Bioconductor
 RColorBrewer           1.1-2    2014-12-07 CRAN (R 3.3.0)
 Rcpp                   0.12.12  2017-07-15 CRAN (R 3.3.3)
 RCurl                  1.95-4.8 2016-03-01 CRAN (R 3.3.0)
 registry               0.3      2015-07-08 CRAN (R 3.3.0)
 reshape2               1.4.2    2016-10-22 CRAN (R 3.3.1)
 rlang                  0.1.2    2017-08-09 CRAN (R 3.3.3)
 rngtools               1.2.4    2014-03-06 CRAN (R 3.3.0)
 rpart                  4.1-10   2015-06-29 CRAN (R 3.3.3)
 Rsamtools              1.26.2   2017-05-10 Bioconductor
 RSQLite                2.0      2017-06-19 CRAN (R 3.3.3)
 rtracklayer            1.34.2   2017-06-05 Bioconductor
 S4Vectors              0.12.2   2017-06-05 Bioconductor
 scales                 0.5.0    2017-08-24 CRAN (R 3.3.3)
 splines                3.3.3    2017-05-18 local
 stats                * 3.3.3    2017-05-18 local
 stats4                 3.3.3    2017-05-18 local
 stringi                1.1.5    2017-04-07 CRAN (R 3.3.1)
 stringr                1.2.0    2017-02-18 CRAN (R 3.3.1)
 SummarizedExperiment   1.4.0    2017-06-05 Bioconductor
 survival               2.41-3   2017-04-04 CRAN (R 3.3.1)
 tibble                 1.3.3    2017-05-28 CRAN (R 3.3.3)
 tools                  3.3.3    2017-05-18 local
 utils                * 3.3.3    2017-05-18 local
 VariantAnnotation      1.20.3   2017-03-21 Bioconductor
 withr                  2.0.0    2017-07-28 CRAN (R 3.3.3)
 XML                    3.98-1.9 2017-06-19 CRAN (R 3.3.3)
 xtable                 1.8-2    2016-02-05 CRAN (R 3.3.0)
 XVector                0.14.1   2017-03-21 Bioconductor
 zlibbioc               1.20.0   2016-10-20 Bioconductor
